APVA Memory Dynamics Study v0.1
============================================================================================================
Diagnostics
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Total rows: 35260
Node count: 41

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | EntropyGrowth | ForecastConfidence
15041 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15042 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15043 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15044 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15045 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15046 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15047 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15048 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15049 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15050 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15051 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15052 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15053 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15054 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15055 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15056 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15057 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15058 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15059 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15060 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15061 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15062 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15063 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15064 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15065 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15066 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15067 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
15068 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15069 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15070 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
15071 | ConstructiveEmergence_Age1 | Weak Node | 0.2062 | 3.00 | 1.7277 | 0.1446
15072 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15073 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
15074 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15075 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15076 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15077 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
15078 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
15079 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15080 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15081 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15082 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15083 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15084 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15085 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
15086 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
15087 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15088 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15089 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15090 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15091 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15092 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15093 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15094 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15095 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15096 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15097 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
15098 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
15099 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15100 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15101 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15102 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15103 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15104 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
15105 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
15106 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15107 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15108 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15109 | ReassertionProcessing_Age2 | Weak Node | 0.1927 | 3.00 | 1.8779 | 0.0253
15110 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
15111 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15112 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15113 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15114 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15115 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15116 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15117 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15118 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15119 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15120 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15121 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15122 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15123 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15124 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15125 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15126 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15127 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15128 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15129 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15130 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15131 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15132 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15133 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15134 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15135 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15136 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15137 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
15138 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15139 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15140 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
15141 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15142 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15143 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15144 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
15145 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
15146 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15147 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15148 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15149 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15150 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15151 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15152 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15153 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15154 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15155 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15156 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15157 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15158 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15159 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
15160 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15161 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
15162 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15163 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15164 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
15165 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15166 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15167 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15168 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
15169 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
15170 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15171 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15172 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15173 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15174 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15175 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
15176 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15177 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
15178 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15179 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15180 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15181 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15182 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15183 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15184 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15185 | ReassertionProcessing_Age2 | Weak Node | 0.1927 | 3.00 | 1.8779 | 0.0253
15186 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15187 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15188 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
15189 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15190 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15191 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15192 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15193 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15194 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15195 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15196 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
15197 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
15198 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
15199 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
15200 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 1.9592 | 0.5657
15201 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15202 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15203 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15204 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15205 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15206 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15207 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
15208 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
15209 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15210 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15211 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15212 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15213 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15214 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15215 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15216 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15217 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15218 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15219 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15220 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15221 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15222 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
15223 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 2.3244 | 0.5493
15224 | ExhaustionPersistence_Age3 | Weak Node | 0.1959 | 2.00 | 2.0053 | 0.3077
15225 | ExhaustionPersistence_Age4 | Weak Node | 0.1838 | 2.00 | 1.3685 | 0.1818
15226 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15227 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15228 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
15229 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15230 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15231 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15232 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15233 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15234 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15235 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15236 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
15237 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15238 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15239 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15240 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15241 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15242 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15243 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
15244 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
15245 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15246 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15247 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15248 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15249 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15250 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15251 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15252 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15253 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
15254 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15255 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15256 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15257 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15258 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
15259 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15260 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15261 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15262 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15263 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
15264 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
15265 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15266 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15267 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15268 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
15269 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15270 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15271 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
15272 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15273 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15274 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15275 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15276 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15277 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15278 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15279 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
15280 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
15281 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
15282 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15283 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
15284 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15285 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15286 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15287 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
15288 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15289 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15290 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15291 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
15292 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15293 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15294 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15295 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15296 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15297 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15298 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
15299 | DestructiveRotation_Age2 | Weak Node | 0.2244 | 3.00 | 1.2222 | 0.3000
15300 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
15301 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
15302 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
15303 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 1.9592 | 0.5657
15304 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
15305 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
15306 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
15307 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
15308 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
15309 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
15310 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
15311 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 2.3244 | 0.5493
15312 | ExhaustionPersistence_Age3 | Weak Node | 0.1959 | 2.00 | 2.0053 | 0.3077
15313 | ExhaustionPersistence_Age4 | Weak Node | 0.1838 | 2.00 | 1.3685 | 0.1818
15314 | ExhaustionPersistence_Age5 | Weak Node | 0.1513 | 5.00 | 1.2532 | 0.0690
15315 | ExhaustionPersistence_Age6-10 | Insufficient Node | 0.1782 | 3.00 | 1.5124 | 0.0690
15316 | ExhaustionPersistence_Age6-10 | Insufficient Node | 0.1782 | 3.00 | 1.5124 | 0.0690
