BarIndex,Time,Quadruplet,TrajectoryCluster,Archetype,ExpectancyFamily,Count,ConditionalProbability,FinalTransition,MeanNextRunLength,ImmediateFailurePct,DirectionalContinuationPct,DominantNextArchetype,RegimeMigrationProbability,IsSelfLoopDominant,Implication,ActionBias
1515,2026-04-28 12:50:00,Balance->Balance->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,5,83.33,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1516,2026-04-28 12:55:00,Balance->Unresolved->Unresolved->Unresolved,2,Stable Compression Basin,RotationalChurn,14,87.5,Unresolved->Unresolved,0.0,0.0,0.0,Stable Compression Basin,0.5446293494704992,1,Auction is in a stable compression basin. Non-directional persistence is likely. This may mature into later directional release.,Monitor compression quality; prepare but do not anticipate prematurely.
1517,2026-04-28 13:00:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1518,2026-04-28 13:05:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1519,2026-04-28 13:10:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1520,2026-04-28 13:15:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1521,2026-04-28 13:20:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1522,2026-04-28 13:25:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1523,2026-04-28 13:30:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1524,2026-04-28 13:35:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1525,2026-04-28 13:40:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1526,2026-04-28 13:45:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1527,2026-04-28 13:50:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1528,2026-04-28 13:55:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1529,2026-04-28 14:00:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1530,2026-04-29 06:35:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1531,2026-04-29 06:40:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1532,2026-04-29 06:45:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1533,2026-04-29 06:50:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1534,2026-04-29 06:55:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1535,2026-04-29 07:00:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1536,2026-04-29 07:05:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1537,2026-04-29 07:10:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1538,2026-04-29 07:15:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1539,2026-04-29 07:20:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1540,2026-04-29 07:25:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1541,2026-04-29 07:30:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1542,2026-04-29 07:35:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1543,2026-04-29 07:40:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1544,2026-04-29 07:45:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
1545,2026-04-29 07:50:00,Unresolved->Unresolved->Unresolved->Unresolved,4,Pure Unresolved Compression Equilibrium,Mixed,186,89.42,Unresolved->Unresolved,0.0,0.0,0.0,Pure Unresolved Compression Equilibrium,0.9002713704206241,1,"Auction is in pure unresolved compression equilibrium. This is the dominant resting basin. Await transition into compression basin, release, or degradation.",No action bias; observe for transition out of pure unresolved state.
