APVA Transition Context Matrix Study v0.1 - Aggregate
Research only. No trades, entries/exits, optimization, fitting, or machine learning.
Instruments: 6E, CL, NQ

Aggregate Baseline Table
CurrentState | AgeBucket | Horizon | NextState | Count_6E | Prob_6E | Lift_6E | Count_CL | Prob_CL | Lift_CL | Count_NQ | Prob_NQ | Lift_NQ | ValidInstrumentCount | MeanProbability | MeanLift
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+3 | NeutralProcessing | 51 | 62.20% | 1.2905 | 1.2570 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 62.20% | 1.2905 | 1.2570 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+3 | ReassertionProcessing | 5 | 6.10% | 1.0690 | 1.2570 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 6.10% | 1.0690 | 1.2570 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+3 | RecoveryResolution | 2 | 2.44% | 0.5070 | 1.2570 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 2.44% | 0.5070 | 1.2570 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+5 | CompressionProcessing | 7 | 8.54% | 0.4638 | 1.5595 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 8.54% | 0.4638 | 1.5595 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+5 | DecayToNeutral | 6 | 7.32% | 1.7360 | 1.5595 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 7.32% | 1.7360 | 1.5595 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+5 | DestructiveRotation | 1 | 1.22% | 0.4535 | 1.5595 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 1.22% | 0.4535 | 1.5595 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+5 | ExhaustionPersistence | 4 | 4.88% | 0.9128 | 1.5595 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 4.88% | 0.9128 | 1.5595 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+5 | MixedStructure | 10 | 12.20% | 1.1725 | 1.5595 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 12.20% | 1.1725 | 1.5595 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+5 | NeutralProcessing | 43 | 52.44% | 1.0881 | 1.5595 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 52.44% | 1.0881 | 1.5595 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+5 | ReassertionProcessing | 6 | 7.32% | 1.2828 | 1.5595 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 7.32% | 1.2828 | 1.5595 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age21+ | t+5 | RecoveryResolution | 5 | 6.10% | 1.2675 | 1.5595 | -2.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 6.10% | 1.2675 | 1.5595 | -2.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+1 | CompressionProcessing | 102 | 5.82% | 0.3160 | 0.8439 | 3.94% | 5 | 3.57% | 0.2738 | 0.7992 | 9.70% | 5 | 4.46% | 0.4201 | 0.8115 | 6.31% | 3 | 4.62% | 0.3366 | 0.8182 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+1 | ConstructiveEmergence | 4 | 0.23% | 0.9688 | 0.8439 | 3.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 0.23% | 0.9688 | 0.8439 | 3.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+1 | MixedStructure | 192 | 10.95% | 1.0517 | 0.8439 | 3.94% | 15 | 10.71% | 0.9184 | 0.7992 | 9.70% | 6 | 5.36% | 0.4806 | 0.8115 | 6.31% | 3 | 9.01% | 0.8169 | 0.8182 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+1 | NeutralProcessing | 1312 | 74.80% | 1.5521 | 0.8439 | 3.94% | 106 | 75.71% | 1.5895 | 0.7992 | 9.70% | 83 | 74.11% | 1.4647 | 0.8115 | 6.31% | 3 | 74.87% | 1.5354 | 0.8182 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+1 | ReassertionProcessing | 144 | 8.21% | 1.4394 | 0.8439 | 3.94% | 14 | 10.00% | 1.2961 | 0.7992 | 9.70% | 18 | 16.07% | 1.7319 | 0.8115 | 6.31% | 3 | 11.43% | 1.4892 | 0.8182 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+2 | CompressionProcessing | 65 | 3.71% | 0.2014 | 0.6911 | 3.94% | 1 | 0.71% | 0.0547 | 0.7218 | 9.70% | 1 | 0.89% | 0.0840 | 0.5154 | 6.31% | 3 | 1.77% | 0.1134 | 0.6428 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+2 | ConstructiveEmergence | 3 | 0.17% | 0.7266 | 0.6911 | 3.94% | 1 | 0.71% | 1.5964 | 0.7218 | 9.70% | 1 | 0.89% | 1.2296 | 0.5154 | 6.31% | 3 | 0.59% | 1.1842 | 0.6428 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+2 | ExhaustionPersistence | 43 | 2.45% | 0.4588 | 0.6911 | 3.94% | 3 | 2.14% | 0.3265 | 0.7218 | 9.70% | 3 | 2.68% | 0.4826 | 0.5154 | 6.31% | 3 | 2.42% | 0.4227 | 0.6428 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+2 | MixedStructure | 74 | 4.22% | 0.4054 | 0.6911 | 3.94% | 6 | 4.29% | 0.3684 | 0.7218 | 9.70% | 1 | 0.89% | 0.0804 | 0.5154 | 6.31% | 3 | 3.13% | 0.2848 | 0.6428 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+2 | NeutralProcessing | 1478 | 84.26% | 1.7485 | 0.6911 | 3.94% | 116 | 82.86% | 1.7388 | 0.7218 | 9.70% | 100 | 89.29% | 1.7638 | 0.5154 | 6.31% | 3 | 85.47% | 1.7504 | 0.6428 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+2 | ReassertionProcessing | 48 | 2.74% | 0.4798 | 0.6911 | 3.94% | 9 | 6.43% | 0.8329 | 0.7218 | 9.70% | 4 | 3.57% | 0.3847 | 0.5154 | 6.31% | 3 | 4.25% | 0.5658 | 0.6428 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+2 | RecoveryResolution | 43 | 2.45% | 0.5096 | 0.6911 | 3.94% | 4 | 2.86% | 0.4789 | 0.7218 | 9.70% | 2 | 1.79% | 0.5063 | 0.5154 | 6.31% | 3 | 2.36% | 0.4983 | 0.6428 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+3 | CompressionProcessing | 118 | 6.73% | 0.3655 | 0.9872 | 3.94% | 8 | 5.76% | 0.4409 | 1.0731 | 9.70% | 1 | 0.89% | 0.0839 | 0.8277 | 6.31% | 3 | 4.46% | 0.2968 | 0.9627 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+3 | ConstructiveEmergence | 4 | 0.23% | 0.9687 | 0.9872 | 3.94% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 0.23% | 0.9687 | 0.9872 | 3.94%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+3 | DestructiveRotation | 11 | 0.63% | 0.2332 | 0.9872 | 3.94% | 3 | 2.16% | 0.6888 | 1.0731 | 9.70% | 0 | N/A | N/A | N/A | N/A | 2 | 1.39% | 0.4610 | 1.0301 | 6.82%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+3 | ExhaustionPersistence | 45 | 2.57% | 0.4801 | 0.9872 | 3.94% | 1 | 0.72% | 0.1096 | 1.0731 | 9.70% | 3 | 2.68% | 0.4824 | 0.8277 | 6.31% | 3 | 1.99% | 0.3574 | 0.9627 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+3 | MixedStructure | 131 | 7.47% | 0.7179 | 0.9872 | 3.94% | 14 | 10.07% | 0.8683 | 1.0731 | 9.70% | 10 | 8.93% | 0.8078 | 0.8277 | 6.31% | 3 | 8.82% | 0.7980 | 0.9627 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+3 | NeutralProcessing | 1302 | 74.23% | 1.5402 | 0.9872 | 3.94% | 98 | 70.50% | 1.4790 | 1.0731 | 9.70% | 86 | 76.79% | 1.5160 | 0.8277 | 6.31% | 3 | 73.84% | 1.5118 | 0.9627 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+3 | ReassertionProcessing | 106 | 6.04% | 1.0595 | 0.9872 | 3.94% | 9 | 6.47% | 0.8386 | 1.0731 | 9.70% | 11 | 9.82% | 1.0573 | 0.8277 | 6.31% | 3 | 7.45% | 0.9851 | 0.9627 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+3 | RecoveryResolution | 37 | 2.11% | 0.4385 | 0.9872 | 3.94% | 6 | 4.32% | 0.7233 | 1.0731 | 9.70% | 1 | 0.89% | 0.2530 | 0.8277 | 6.31% | 3 | 2.44% | 0.4716 | 0.9627 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+5 | CompressionProcessing | 268 | 15.28% | 0.8301 | 1.5830 | 3.94% | 17 | 12.23% | 0.9361 | 1.6877 | 9.70% | 6 | 5.41% | 0.5076 | 1.6804 | 6.31% | 3 | 10.97% | 0.7580 | 1.6504 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+5 | ConstructiveEmergence | 5 | 0.29% | 1.2108 | 1.5830 | 3.94% | 2 | 1.44% | 3.2122 | 1.6877 | 9.70% | 2 | 1.80% | 2.4775 | 1.6804 | 6.31% | 3 | 1.18% | 2.3002 | 1.6504 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+5 | DecayToNeutral | 69 | 3.93% | 0.9333 | 1.5830 | 3.94% | 5 | 3.60% | 0.9356 | 1.6877 | 9.70% | 8 | 7.21% | 1.6132 | 1.6804 | 6.31% | 3 | 4.91% | 1.1607 | 1.6504 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+5 | DestructiveRotation | 44 | 2.51% | 0.9329 | 1.5830 | 3.94% | 5 | 3.60% | 1.1472 | 1.6877 | 9.70% | 4 | 3.60% | 0.8781 | 1.6804 | 6.31% | 3 | 3.24% | 0.9861 | 1.6504 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+5 | ExhaustionPersistence | 77 | 4.39% | 0.8215 | 1.5830 | 3.94% | 5 | 3.60% | 0.5475 | 1.6877 | 9.70% | 5 | 4.50% | 0.8104 | 1.6804 | 6.31% | 3 | 4.16% | 0.7265 | 1.6504 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+5 | MixedStructure | 213 | 12.14% | 1.1675 | 1.5830 | 3.94% | 18 | 12.95% | 1.1191 | 1.6877 | 9.70% | 14 | 12.61% | 1.1452 | 1.6804 | 6.31% | 3 | 12.57% | 1.1440 | 1.6504 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+5 | NeutralProcessing | 878 | 50.06% | 1.0386 | 1.5830 | 3.94% | 65 | 46.76% | 0.9810 | 1.6877 | 9.70% | 52 | 46.85% | 0.9249 | 1.6804 | 6.31% | 3 | 47.89% | 0.9815 | 1.6504 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+5 | ReassertionProcessing | 134 | 7.64% | 1.3393 | 1.5830 | 3.94% | 15 | 10.79% | 1.3966 | 1.6877 | 9.70% | 17 | 15.32% | 1.6470 | 1.6804 | 6.31% | 3 | 11.25% | 1.4610 | 1.6504 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age3 | t+5 | RecoveryResolution | 66 | 3.76% | 0.7822 | 1.5830 | 3.94% | 7 | 5.04% | 0.8432 | 1.6877 | 9.70% | 3 | 2.70% | 0.7651 | 1.6804 | 6.31% | 3 | 3.83% | 0.7968 | 1.6504 | 6.65%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+1 | CompressionProcessing | 26 | 1.98% | 0.1077 | 0.4516 | -3.27% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 1.98% | 0.1077 | 0.4516 | -3.27%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+1 | ConstructiveEmergence | 0 | N/A | N/A | N/A | N/A | 1 | 0.94% | 2.1093 | 0.4644 | 32.69% | 1 | 1.20% | 1.6601 | 0.1952 | -2.44% | 2 | 1.07% | 1.8847 | 0.3298 | 15.13%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+1 | ExhaustionPersistence | 21 | 1.60% | 0.2996 | 0.4516 | -3.27% | 2 | 1.89% | 0.2876 | 0.4644 | 32.69% | 1 | 1.20% | 0.2172 | 0.1952 | -2.44% | 3 | 1.56% | 0.2681 | 0.3704 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+1 | MixedStructure | 32 | 2.44% | 0.2343 | 0.4516 | -3.27% | 4 | 3.77% | 0.3235 | 0.4644 | 32.69% | 0 | N/A | N/A | N/A | N/A | 2 | 3.11% | 0.2789 | 0.4580 | 14.71%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+1 | NeutralProcessing | 1192 | 90.85% | 1.8852 | 0.4516 | -3.27% | 95 | 89.62% | 1.8815 | 0.4644 | 32.69% | 80 | 96.39% | 1.9050 | 0.1952 | -2.44% | 3 | 92.29% | 1.8906 | 0.3704 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+1 | ReassertionProcessing | 20 | 1.52% | 0.2673 | 0.4516 | -3.27% | 4 | 3.77% | 0.4891 | 0.4644 | 32.69% | 1 | 1.20% | 0.1298 | 0.1952 | -2.44% | 3 | 2.17% | 0.2954 | 0.3704 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+1 | RecoveryResolution | 21 | 1.60% | 0.3328 | 0.4516 | -3.27% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 1.60% | 0.3328 | 0.4516 | -3.27%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+2 | CompressionProcessing | 68 | 5.18% | 0.2816 | 0.8342 | -3.27% | 3 | 2.83% | 0.2169 | 0.9034 | 32.69% | 1 | 1.20% | 0.1133 | 0.5761 | -2.44% | 3 | 3.07% | 0.2039 | 0.7712 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+2 | ConstructiveEmergence | 3 | 0.23% | 0.9713 | 0.8342 | -3.27% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 0.23% | 0.9713 | 0.8342 | -3.27%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+2 | DestructiveRotation | 3 | 0.23% | 0.0850 | 0.8342 | -3.27% | 1 | 0.94% | 0.3012 | 0.9034 | 32.69% | 0 | N/A | N/A | N/A | N/A | 2 | 0.59% | 0.1931 | 0.8688 | 14.71%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+2 | ExhaustionPersistence | 32 | 2.44% | 0.4564 | 0.8342 | -3.27% | 1 | 0.94% | 0.1438 | 0.9034 | 32.69% | 1 | 1.20% | 0.2171 | 0.5761 | -2.44% | 3 | 1.53% | 0.2724 | 0.7712 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+2 | MixedStructure | 78 | 5.95% | 0.5713 | 0.8342 | -3.27% | 10 | 9.43% | 0.8110 | 0.9034 | 32.69% | 6 | 7.23% | 0.6513 | 0.5761 | -2.44% | 3 | 7.54% | 0.6778 | 0.7712 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+2 | NeutralProcessing | 1045 | 79.65% | 1.6527 | 0.8342 | -3.27% | 81 | 76.42% | 1.6036 | 0.9034 | 32.69% | 71 | 85.54% | 1.6898 | 0.5761 | -2.44% | 3 | 80.54% | 1.6487 | 0.7712 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+2 | ReassertionProcessing | 58 | 4.42% | 0.7751 | 0.8342 | -3.27% | 6 | 5.66% | 0.7334 | 0.9034 | 32.69% | 4 | 4.82% | 0.5191 | 0.5761 | -2.44% | 3 | 4.97% | 0.6758 | 0.7712 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+2 | RecoveryResolution | 25 | 1.91% | 0.3961 | 0.8342 | -3.27% | 4 | 3.77% | 0.6325 | 0.9034 | 32.69% | 0 | N/A | N/A | N/A | N/A | 2 | 2.84% | 0.5143 | 0.8688 | 14.71%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+3 | CompressionProcessing | 115 | 8.77% | 0.4762 | 1.2224 | -3.27% | 6 | 5.66% | 0.4336 | 1.1811 | 32.69% | 1 | 1.20% | 0.1133 | 1.2064 | -2.44% | 3 | 5.21% | 0.3410 | 1.2033 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+3 | ConstructiveEmergence | 2 | 0.15% | 0.6475 | 1.2224 | -3.27% | 0 | N/A | N/A | N/A | N/A | 1 | 1.20% | 1.6583 | 1.2064 | -2.44% | 2 | 0.68% | 1.1529 | 1.2144 | -2.85%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+3 | DecayToNeutral | 24 | 1.83% | 0.4340 | 1.2224 | -3.27% | 3 | 2.83% | 0.7367 | 1.1811 | 32.69% | 1 | 1.20% | 0.2700 | 1.2064 | -2.44% | 3 | 1.95% | 0.4802 | 1.2033 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+3 | DestructiveRotation | 13 | 0.99% | 0.3685 | 1.2224 | -3.27% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 0.99% | 0.3685 | 1.2224 | -3.27%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+3 | ExhaustionPersistence | 47 | 3.58% | 0.6704 | 1.2224 | -3.27% | 2 | 1.89% | 0.2874 | 1.1811 | 32.69% | 5 | 6.02% | 1.0849 | 1.2064 | -2.44% | 3 | 3.83% | 0.6809 | 1.2033 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+3 | MixedStructure | 118 | 8.99% | 0.8645 | 1.2224 | -3.27% | 12 | 11.32% | 0.9759 | 1.1811 | 32.69% | 13 | 15.66% | 1.4170 | 1.2064 | -2.44% | 3 | 11.99% | 1.0858 | 1.2033 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+3 | NeutralProcessing | 873 | 66.54% | 1.3806 | 1.2224 | -3.27% | 68 | 64.15% | 1.3458 | 1.1811 | 32.69% | 52 | 62.65% | 1.2370 | 1.2064 | -2.44% | 3 | 64.45% | 1.3211 | 1.2033 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+3 | ReassertionProcessing | 86 | 6.55% | 1.1492 | 1.2224 | -3.27% | 14 | 13.21% | 1.7106 | 1.1811 | 32.69% | 9 | 10.84% | 1.1673 | 1.2064 | -2.44% | 3 | 10.20% | 1.3424 | 1.2033 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+3 | RecoveryResolution | 34 | 2.59% | 0.5387 | 1.2224 | -3.27% | 1 | 0.94% | 0.1581 | 1.1811 | 32.69% | 1 | 1.20% | 0.3414 | 1.2064 | -2.44% | 3 | 1.58% | 0.3461 | 1.2033 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+5 | CompressionProcessing | 202 | 15.40% | 0.8365 | 1.5312 | -3.27% | 12 | 11.32% | 0.8665 | 1.7302 | 32.69% | 8 | 9.76% | 0.9161 | 1.5787 | -2.44% | 3 | 12.16% | 0.8730 | 1.6134 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+5 | ConstructiveEmergence | 5 | 0.38% | 1.6187 | 1.5312 | -3.27% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 0.38% | 1.6187 | 1.5312 | -3.27%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+5 | DecayToNeutral | 46 | 3.51% | 0.8318 | 1.5312 | -3.27% | 7 | 6.60% | 1.7176 | 1.7302 | 32.69% | 3 | 3.66% | 0.8189 | 1.5787 | -2.44% | 3 | 4.59% | 1.1228 | 1.6134 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+5 | DestructiveRotation | 40 | 3.05% | 1.1338 | 1.5312 | -3.27% | 4 | 3.77% | 1.2035 | 1.7302 | 32.69% | 2 | 2.44% | 0.5943 | 1.5787 | -2.44% | 3 | 3.09% | 0.9772 | 1.6134 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+5 | ExhaustionPersistence | 62 | 4.73% | 0.8843 | 1.5312 | -3.27% | 4 | 3.77% | 0.5744 | 1.7302 | 32.69% | 7 | 8.54% | 1.5358 | 1.5787 | -2.44% | 3 | 5.68% | 0.9982 | 1.6134 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+5 | MixedStructure | 136 | 10.37% | 0.9966 | 1.5312 | -3.27% | 12 | 11.32% | 0.9783 | 1.7302 | 32.69% | 11 | 13.41% | 1.2181 | 1.5787 | -2.44% | 3 | 11.70% | 1.0643 | 1.6134 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+5 | NeutralProcessing | 690 | 52.59% | 1.0912 | 1.5312 | -3.27% | 44 | 41.51% | 0.8708 | 1.7302 | 32.69% | 40 | 48.78% | 0.9631 | 1.5787 | -2.44% | 3 | 47.63% | 0.9751 | 1.6134 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+5 | ReassertionProcessing | 104 | 7.93% | 1.3897 | 1.5312 | -3.27% | 18 | 16.98% | 2.1977 | 1.7302 | 32.69% | 10 | 12.20% | 1.3115 | 1.5787 | -2.44% | 3 | 12.37% | 1.6329 | 1.6134 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age4 | t+5 | RecoveryResolution | 27 | 2.06% | 0.4278 | 1.5312 | -3.27% | 5 | 4.72% | 0.7898 | 1.7302 | 32.69% | 1 | 1.22% | 0.3452 | 1.5787 | -2.44% | 3 | 2.66% | 0.5209 | 1.6134 | 8.99%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age5 | t+1 | CompressionProcessing | 57 | 4.78% | 0.2598 | 0.7665 | -3.76% | 3 | 3.16% | 0.2421 | 0.7551 | -21.05% | 1 | 1.25% | 0.1176 | 0.4947 | 6.33% | 3 | 3.06% | 0.2065 | 0.6721 | -6.16%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age5 | t+1 | ConstructiveEmergence | 3 | 0.25% | 1.0691 | 0.7665 | -3.76% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 0.25% | 1.0691 | 0.7665 | -3.76%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age5 | t+1 | ExhaustionPersistence | 20 | 1.68% | 0.3140 | 0.7665 | -3.76% | 1 | 1.05% | 0.1605 | 0.7551 | -21.05% | 0 | N/A | N/A | N/A | N/A | 2 | 1.37% | 0.2372 | 0.7608 | -12.41%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age5 | t+1 | MixedStructure | 74 | 6.21% | 0.5964 | 0.7665 | -3.76% | 10 | 10.53% | 0.9023 | 0.7551 | -21.05% | 5 | 6.25% | 0.5608 | 0.4947 | 6.33% | 3 | 7.66% | 0.6865 | 0.6721 | -6.16%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age5 | t+1 | NeutralProcessing | 968 | 81.21% | 1.6851 | 0.7665 | -3.76% | 75 | 78.95% | 1.6574 | 0.7551 | -21.05% | 70 | 87.50% | 1.7294 | 0.4947 | 6.33% | 3 | 82.55% | 1.6906 | 0.6721 | -6.16%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age5 | t+1 | ReassertionProcessing | 56 | 4.70% | 0.8237 | 0.7665 | -3.76% | 6 | 6.32% | 0.8186 | 0.7551 | -21.05% | 4 | 5.00% | 0.5388 | 0.4947 | 6.33% | 3 | 5.34% | 0.7270 | 0.6721 | -6.16%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age5 | t+1 | RecoveryResolution | 14 | 1.17% | 0.2442 | 0.7665 | -3.76% | 0 | N/A | N/A | N/A | N/A | 0 | N/A | N/A | N/A | N/A | 1 | 1.17% | 0.2442 | 0.7665 | -3.76%
ContextPath3 | NeutralProcessing->NeutralProcessing->NeutralProcessing+Age5 | t+2 | CompressionProcessing | 86 | 7.21% | 0.3920 | 1.1342 | -3.76% | 3 | 3.16% | 0.2420 | 1.0240 | -21.05% | 1 | 1.25% | 0.1176 | 1.1637 | 6.33% | 3 | 3.87% | 0.2505 | 1.1073 | -6.16%
