APVA Memory Forecast Study v0.1
============================================================================================================
Diagnostics
Instrument: NQ
Input path(s): .\Evidence\NQ\NQ_5 Minute_apva_bar_evidence_v01.csv
Total rows: 1930
Node count: 34

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | ForecastConfidence | EntropyGrowth | AttentionCategory
1273 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1274 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1275 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1276 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1277 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1278 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1279 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1280 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1281 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1282 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1283 | ConstructiveEmergence_Age1 | Insufficient Node | 0.1865 | 2.00 | 0.3571 | 2.0800 | Insufficient Node
1284 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1285 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1286 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1287 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1288 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1289 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1290 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1291 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1292 | ReassertionProcessing_Age2 | Insufficient Node | 0.1971 | 2.00 | 0.3226 | 1.9651 | Insufficient Node
1293 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
1294 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
1295 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1296 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1297 | CompressionProcessing_Age3 | Insufficient Node | 0.2537 | 2.00 | 0.4333 | 1.7274 | Insufficient Node
1298 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1299 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1300 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1301 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1302 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1303 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1304 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1305 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1306 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1307 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1308 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1309 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1310 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1311 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1312 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1313 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1314 | MixedStructure_Age2 | Insufficient Node | 0.2119 | 10.00 | 0.0741 | 1.3162 | Insufficient Node
1315 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1316 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1317 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1318 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1319 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1320 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1321 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1322 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1323 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1324 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1325 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1326 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1327 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1328 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1329 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1330 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1331 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1332 | CompressionProcessing_Age3 | Insufficient Node | 0.2537 | 2.00 | 0.4333 | 1.7274 | Insufficient Node
1333 | CompressionProcessing_Age4 | Insufficient Node | 0.1080 | 2.00 | 0.3333 | 1.2660 | Insufficient Node
1334 | CompressionProcessing_Age5 | Insufficient Node | 0.2014 | 3.00 | 0.0000 | 1.6743 | Insufficient Node
1335 | CompressionProcessing_Age6-10 | Insufficient Node | 0.1420 | 2.00 | 0.4444 | 2.0892 | Insufficient Node
1336 | CompressionProcessing_Age6-10 | Insufficient Node | 0.1420 | 2.00 | 0.4444 | 2.0892 | Insufficient Node
1337 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1338 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1339 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1340 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1341 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1342 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1343 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1344 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1345 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1346 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1347 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1348 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1349 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1350 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1351 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1352 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1353 | CompressionProcessing_Age3 | Insufficient Node | 0.2537 | 2.00 | 0.4333 | 1.7274 | Insufficient Node
1354 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1355 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1356 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1357 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1358 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1359 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
1360 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
1361 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1362 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
1363 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1364 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1365 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1366 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1367 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1368 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1369 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1370 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1371 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1372 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1373 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1374 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1375 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1376 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1377 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
1378 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1379 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1380 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1381 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1382 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1383 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1384 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1385 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1386 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1387 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1388 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1389 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1390 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1391 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1392 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1393 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1394 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
1395 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1396 | RecoveryResolution_Age2 | Insufficient Node | 0.3248 | 3.00 | 0.3846 | 2.3097 | Insufficient Node
1397 | RecoveryResolution_Age3 | Insufficient Node | 0.1975 | 2.00 | 0.5556 | 2.3993 | Insufficient Node
1398 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1399 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1400 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
1401 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1402 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1403 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1404 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1405 | CompressionProcessing_Age3 | Insufficient Node | 0.2537 | 2.00 | 0.4333 | 1.7274 | Insufficient Node
1406 | CompressionProcessing_Age4 | Insufficient Node | 0.1080 | 2.00 | 0.3333 | 1.2660 | Insufficient Node
1407 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1408 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1409 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1410 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1411 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1412 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1413 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
1414 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1415 | RecoveryResolution_Age2 | Insufficient Node | 0.3248 | 3.00 | 0.3846 | 2.3097 | Insufficient Node
1416 | RecoveryResolution_Age3 | Insufficient Node | 0.1975 | 2.00 | 0.5556 | 2.3993 | Insufficient Node
1417 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1418 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1419 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1420 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1421 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1422 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1423 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1424 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1425 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1426 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1427 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1428 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1429 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1430 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1431 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1432 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1433 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1434 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1435 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1436 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1437 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1438 | NeutralProcessing_Age11-20 | Insufficient Node | 0.2102 | 3.00 | 0.5676 | 1.8493 | Insufficient Node
1439 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1440 | ExhaustionPersistence_Age1 | Secondary Node | 0.2048 | 8.00 | 0.1569 | 1.3170 | Secondary Node
1441 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1442 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1443 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1444 | CompressionProcessing_Age3 | Insufficient Node | 0.2537 | 2.00 | 0.4333 | 1.7274 | Insufficient Node
1445 | CompressionProcessing_Age4 | Insufficient Node | 0.1080 | 2.00 | 0.3333 | 1.2660 | Insufficient Node
1446 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1447 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1448 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1449 | CompressionProcessing_Age3 | Insufficient Node | 0.2537 | 2.00 | 0.4333 | 1.7274 | Insufficient Node
1450 | CompressionProcessing_Age4 | Insufficient Node | 0.1080 | 2.00 | 0.3333 | 1.2660 | Insufficient Node
1451 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
1452 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1453 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1454 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1455 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1456 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1457 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1458 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1459 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1460 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1461 | ReassertionProcessing_Age2 | Insufficient Node | 0.1971 | 2.00 | 0.3226 | 1.9651 | Insufficient Node
1462 | ReassertionProcessing_Age3 | Insufficient Node | 0.3333 | 2.00 | 1.0000 | 2.9075 | Insufficient Node
1463 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
1464 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1465 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1466 | ReassertionProcessing_Age1 | Weak Node | 0.1818 | 3.00 | 0.0748 | 1.5848 | Weak Node
1467 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1468 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1469 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1470 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1471 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1472 | NeutralProcessing_Age6-10 | Secondary Node | 0.1972 | 3.00 | 0.5079 | 1.6973 | Secondary Node
1473 | ConstructiveEmergence_Age1 | Insufficient Node | 0.1865 | 2.00 | 0.3571 | 2.0800 | Insufficient Node
1474 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1475 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
1476 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1477 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1478 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1479 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1480 | ConstructiveEmergence_Age1 | Insufficient Node | 0.1865 | 2.00 | 0.3571 | 2.0800 | Insufficient Node
1481 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1482 | MixedStructure_Age2 | Insufficient Node | 0.2119 | 10.00 | 0.0741 | 1.3162 | Insufficient Node
1483 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1484 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1485 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1486 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1487 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1488 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1489 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1490 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1491 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1492 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1493 | DestructiveRotation_Age1 | Weak Node | 0.1808 | 5.00 | 0.0159 | 1.1153 | Weak Node
1494 | DecayToNeutral_Age1 | Secondary Node | 0.2590 | 3.00 | 0.4186 | 2.0054 | Secondary Node
1495 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1496 | NeutralProcessing_Age2 | Core Node | 0.2959 | 5.00 | 0.4800 | 1.8695 | Core Node
1497 | NeutralProcessing_Age3 | Core Node | 0.3638 | 5.00 | 0.5804 | 2.1324 | Core Node
1498 | NeutralProcessing_Age4 | Core Node | 0.3723 | 5.00 | 0.9518 | 2.7514 | Core Node
1499 | NeutralProcessing_Age5 | Core Node | 0.3030 | 3.00 | 0.8125 | 2.4469 | Core Node
1500 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1501 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1502 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
1503 | CompressionProcessing_Age2 | Weak Node | 0.2113 | 3.00 | 0.2941 | 1.8148 | Weak Node
1504 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1505 | MixedStructure_Age1 | Weak Node | 0.1752 | 3.00 | 0.1639 | 1.1541 | Weak Node
1506 | RecoveryResolution_Age1 | Insufficient Node | 0.2331 | 5.00 | 0.2826 | 1.9609 | Insufficient Node
1507 | NeutralProcessing_Age1 | Core Node | 0.2498 | 3.00 | 0.4377 | 1.6762 | Core Node
1508 | CompressionProcessing_Age1 | Secondary Node | 0.2266 | 3.00 | 0.2809 | 1.7915 | Secondary Node
